CVE_ID,CWE_ID
CVE-2002-2042,CWE-267
CVE-2002-2054,CWE-302
CVE-2002-2058,CWE-327
CVE-2002-2064,CWE-302
CVE-2002-2065,CWE-433
CVE-2002-2066,CWE-459
CVE-2002-2067,CWE-459
CVE-2002-2068,CWE-459
CVE-2002-2069,CWE-459
CVE-2002-2070,CWE-459
CVE-2002-2077,CWE-226
CVE-2002-2086,CWE-167
CVE-2002-2086,CWE-85
CVE-2002-2094,CWE-204
CVE-2002-2094,CWE-203
CVE-2002-2109,CWE-625
CVE-2002-2109,CWE-185
CVE-2002-2119,CWE-178
CVE-2002-2124,CWE-394
CVE-2002-2154,CWE-22
CVE-2002-2175,CWE-625
CVE-2002-2196,CWE-119
CVE-2002-2226,CWE-119
CVE-2002-2227,CWE-119
CVE-2002-2227,CWE-124
CVE-2002-2227,CWE-786
CVE-2002-2227,CWE-787
CVE-2002-2228,CWE-20
CVE-2002-2229,CWE-22
CVE-2002-2230,CWE-79
CVE-2002-2231,CWE-79
CVE-2002-2232,CWE-119
CVE-2002-2233,CWE-22
CVE-2002-2234,CWE-16
CVE-2002-2235,CWE-189
CVE-2002-2236,CWE-20
CVE-2002-2237,CWE-20
CVE-2002-2238,CWE-22
CVE-2002-2239,CWE-20
CVE-2002-2240,CWE-22
CVE-2002-2241,CWE-399
CVE-2002-2242,CWE-264
CVE-2002-2244,CWE-362
CVE-2002-2245,CWE-189
CVE-2002-2246,CWE-79
CVE-2002-2247,CWE-16
CVE-2002-2248,CWE-119
CVE-2002-2249,CWE-94
CVE-2002-2250,CWE-119
CVE-2002-2251,CWE-119
CVE-2002-2252,CWE-89
CVE-2002-2253,CWE-119
CVE-2002-2254,CWE-264
CVE-2002-2255,CWE-79
CVE-2002-2256,CWE-22
CVE-2002-2257,CWE-119
CVE-2002-2258,CWE-119
CVE-2002-2259,CWE-119
CVE-2002-2260,CWE-79
CVE-2002-2261,CWE-264
CVE-2002-2263,CWE-16
CVE-2002-2265,CWE-264
CVE-2002-2268,CWE-119
CVE-2002-2269,CWE-22
CVE-2002-2270,CWE-264
CVE-2002-2271,CWE-119
CVE-2002-2272,CWE-119
CVE-2002-2273,CWE-79
CVE-2002-2276,CWE-200
CVE-2002-2277,CWE-89
CVE-2002-2278,CWE-79
CVE-2002-2279,CWE-287
CVE-2002-2280,CWE-16
CVE-2002-2283,CWE-264
CVE-2002-2285,CWE-16
CVE-2002-2286,CWE-189
CVE-2002-2287,CWE-94
CVE-2002-2288,CWE-200
CVE-2002-2289,CWE-200
CVE-2002-2290,CWE-255
CVE-2002-2291,CWE-119
CVE-2002-2292,CWE-22
CVE-2002-2294,CWE-119
CVE-2002-2295,CWE-119
CVE-2002-2296,CWE-79
CVE-2002-2297,CWE-94
CVE-2002-2298,CWE-94
CVE-2002-2299,CWE-94
CVE-2002-2300,CWE-119
CVE-2002-2301,CWE-255
CVE-2002-2302,CWE-264
CVE-2002-2303,CWE-310
CVE-2002-2304,CWE-89
CVE-2002-2305,CWE-89
CVE-2002-2306,CWE-399
CVE-2002-2309,CWE-399
CVE-2002-2310,CWE-255
CVE-2002-2311,CWE-264
CVE-2002-2314,CWE-20
CVE-2002-2317,CWE-200
CVE-2002-2318,CWE-79
CVE-2002-2319,CWE-94
CVE-2002-2320,CWE-264
CVE-2002-2321,CWE-79
CVE-2002-2322,CWE-20
CVE-2002-2323,CWE-59
CVE-2002-2323,CWE-281
CVE-2002-2324,CWE-264
CVE-2002-2325,CWE-20
CVE-2002-2326,CWE-310
CVE-2002-2327,CWE-264
CVE-2002-2328,CWE-20
CVE-2002-2329,CWE-20
CVE-2002-2330,CWE-79
CVE-2002-2331,CWE-16
CVE-2002-2332,CWE-119
CVE-2002-2333,CWE-119
CVE-2002-2334,CWE-264
CVE-2002-2335,CWE-16
CVE-2002-2336,CWE-16
CVE-2002-2338,CWE-20
CVE-2002-2339,CWE-79
CVE-2002-2340,CWE-79
CVE-2002-2341,CWE-79
CVE-2002-2342,CWE-200
CVE-2002-2343,CWE-79
CVE-2002-2344,CWE-264
CVE-2002-2345,CWE-255
CVE-2002-2346,CWE-200
CVE-2002-2347,CWE-79
CVE-2002-2348,CWE-79
CVE-2002-2349,CWE-200
CVE-2002-2350,CWE-79
CVE-2002-2351,CWE-22
CVE-2002-2353,CWE-264
CVE-2002-2354,CWE-20
CVE-2002-2355,CWE-255
CVE-2002-2356,CWE-264
CVE-2002-2357,CWE-119
CVE-2002-2358,CWE-79
CVE-2002-2359,CWE-79
CVE-2002-2360,CWE-264
CVE-2002-2361,CWE-264
CVE-2002-2362,CWE-79
CVE-2002-2363,CWE-264
CVE-2002-2364,CWE-79
CVE-2002-2365,CWE-20
CVE-2002-2366,CWE-119
CVE-2002-2367,CWE-119
CVE-2002-2368,CWE-119
CVE-2002-2369,CWE-200
CVE-2002-2371,CWE-20
CVE-2002-2372,CWE-119
CVE-2002-2373,CWE-16
CVE-2002-2374,CWE-362
CVE-2002-2375,CWE-22
CVE-2002-2376,CWE-79
CVE-2002-2377,CWE-79
CVE-2002-2378,CWE-79
CVE-2002-2379,CWE-310
CVE-2002-2380,CWE-200
CVE-2002-2381,CWE-119
CVE-2002-2382,CWE-59
CVE-2002-2383,CWE-89
CVE-2002-2384,CWE-255
CVE-2002-2385,CWE-119
CVE-2002-2386,CWE-79
CVE-2002-2387,CWE-22
CVE-2002-2388,CWE-119
CVE-2002-2389,CWE-255
CVE-2002-2390,CWE-119
CVE-2002-2391,CWE-89
CVE-2002-2393,CWE-20
CVE-2002-2394,CWE-264
CVE-2002-2395,CWE-264
CVE-2002-2396,CWE-119
CVE-2002-2397,CWE-287
CVE-2002-2399,CWE-22
CVE-2002-2400,CWE-119
CVE-2002-2401,CWE-264
CVE-2002-2403,CWE-22
CVE-2002-2404,CWE-119
CVE-2002-2405,CWE-264
CVE-2002-2406,CWE-20
CVE-2002-2407,CWE-264
CVE-2002-2409,CWE-200
CVE-2002-2410,CWE-200
CVE-2002-2411,CWE-119
CVE-2002-2412,CWE-255
CVE-2002-2415,CWE-20
CVE-2002-2416,CWE-22
CVE-2002-2417,CWE-287
CVE-2002-2418,CWE-79
CVE-2002-2419,CWE-189
CVE-2002-2420,CWE-20
CVE-2002-2421,CWE-20
CVE-2002-2422,CWE-79
CVE-2002-2423,CWE-20
CVE-2002-2424,CWE-79
CVE-2002-2425,CWE-264
CVE-2002-2426,CWE-352
CVE-2002-2427,CWE-287
CVE-2002-2428,CWE-20
CVE-2002-2429,CWE-20
CVE-2002-2430,CWE-399
CVE-2002-2433,CWE-20
CVE-2002-2435,CWE-200
CVE-2002-2436,CWE-200
CVE-2002-2437,CWE-264
CVE-2002-2438,CWE-287
CVE-2002-2439,CWE-190
CVE-2002-2443,CWE-20
CVE-2002-2444,CWE-20
CVE-2002-2446,CWE-255
CVE-2003-0001,CWE-200
CVE-2003-0001,CWE-226
CVE-2003-0015,CWE-415
CVE-2003-0020,CWE-138
CVE-2003-0020,CWE-150
CVE-2003-0021,CWE-150
CVE-2003-0022,CWE-150
CVE-2003-0023,CWE-150
CVE-2003-0041,CWE-78
CVE-2003-0063,CWE-150
CVE-2003-0078,CWE-208
CVE-2003-0078,CWE-203
CVE-2003-0083,CWE-138
CVE-2003-0083,CWE-150
CVE-2003-0095,CWE-119
CVE-2003-0096,CWE-119
CVE-2003-0132,CWE-772
CVE-2003-0143,CWE-170
CVE-2003-0161,CWE-194
CVE-2003-0174,CWE-346
CVE-2003-0187,CWE-440
CVE-2003-0190,CWE-208
CVE-2003-0190,CWE-200
CVE-2003-0190,CWE-203
CVE-2003-0190,CWE-206
CVE-2003-0195,CWE-239
CVE-2003-0216,CWE-287
CVE-2003-0218,CWE-119
CVE-2003-0222,CWE-119
CVE-2003-0227,CWE-119
CVE-2003-0230,CWE-264
CVE-2003-0230,CWE-421
CVE-2003-0239,CWE-234
CVE-2003-0244,CWE-407
CVE-2003-0252,CWE-193
CVE-2003-0265,CWE-689
CVE-2003-0282,CWE-179
CVE-2003-0282,CWE-181
CVE-2003-0286,CWE-89
CVE-2003-0291,CWE-226
CVE-2003-0291,CWE-316
CVE-2003-0304,CWE-288
CVE-2003-0307,CWE-141
CVE-2003-0310,CWE-79
CVE-2003-0313,CWE-23
CVE-2003-0313,CWE-32
CVE-2003-0317,CWE-289
CVE-2003-0327,CWE-130
CVE-2003-0332,CWE-179
CVE-2003-0332,CWE-180
CVE-2003-0345,CWE-130
CVE-2003-0350,CWE-422
CVE-2003-0355,CWE-297
CVE-2003-0356,CWE-193
CVE-2003-0358,CWE-120
CVE-2003-0364,CWE-407
CVE-2003-0367,CWE-20
CVE-2003-0368,CWE-20
CVE-2003-0372,CWE-189
CVE-2003-0373,CWE-119
CVE-2003-0377,CWE-89
CVE-2003-0395,CWE-94
CVE-2003-0395,CWE-96
CVE-2003-0411,CWE-178
CVE-2003-0411,CWE-439
CVE-2003-0412,CWE-222
CVE-2003-0422,CWE-234
CVE-2003-0424,CWE-177
CVE-2003-0429,CWE-130
CVE-2003-0456,CWE-200
CVE-2003-0465,CWE-440
CVE-2003-0466,CWE-193
CVE-2003-0477,CWE-234
CVE-2003-0489,CWE-403
CVE-2003-0497,CWE-264
CVE-2003-0498,CWE-94
CVE-2003-0501,CWE-280
CVE-2003-0512,CWE-310
CVE-2003-0517,CWE-59
CVE-2003-0517,CWE-61
CVE-2003-0542,CWE-119
CVE-2003-0545,CWE-119
CVE-2003-0545,CWE-415
CVE-2003-0567,CWE-20
CVE-2003-0578,CWE-59
CVE-2003-0578,CWE-62
CVE-2003-0579,CWE-427
CVE-2003-0593,CWE-22
CVE-2003-0595,CWE-120
CVE-2003-0624,CWE-79
CVE-2003-0625,CWE-193
CVE-2003-0637,CWE-208
CVE-2003-0637,CWE-203
CVE-2003-0640,CWE-268
CVE-2003-0645,CWE-648
CVE-2003-0662,CWE-119
CVE-2003-0712,CWE-79
CVE-2003-0714,CWE-400
CVE-2003-0721,CWE-129
CVE-2003-0738,CWE-134
CVE-2003-0740,CWE-403
CVE-2003-0750,CWE-303
CVE-2003-0753,CWE-36
CVE-2003-0753,CWE-38
CVE-2003-0754,CWE-473
CVE-2003-0768,CWE-158
CVE-2003-0777,CWE-170
CVE-2003-0777,CWE-841
CVE-2003-0791,CWE-502
CVE-2003-0792,CWE-399
CVE-2003-0795,CWE-20
CVE-2003-0801,CWE-79
CVE-2003-0813,CWE-367
CVE-2003-0819,CWE-119
CVE-2003-0825,CWE-20
CVE-2003-0825,CWE-130
CVE-2003-0831,CWE-119
CVE-2003-0844,CWE-59
CVE-2003-0844,CWE-65
CVE-2003-0845,CWE-89
CVE-2003-0857,CWE-264
CVE-2003-0858,CWE-399
CVE-2003-0870,CWE-787
CVE-2003-0876,CWE-279
CVE-2003-0899,CWE-119
CVE-2003-0899,CWE-131
CVE-2003-0903,CWE-119
CVE-2003-0904,CWE-200
CVE-2003-0907,CWE-88
CVE-2003-0908,CWE-422
CVE-2003-0937,CWE-403
CVE-2003-0947,CWE-120
CVE-2003-0981,CWE-346
CVE-2003-0981,CWE-350
CVE-2003-1000,CWE-476
CVE-2003-1003,CWE-20
CVE-2003-1013,CWE-476
CVE-2003-1014,CWE-235
CVE-2003-1015,CWE-156
CVE-2003-1016,CWE-149
CVE-2003-1025,CWE-20
CVE-2003-1025,CWE-451
CVE-2003-1026,CWE-264
CVE-2003-1026,CWE-270
CVE-2003-1035,CWE-288
CVE-2003-1035,CWE-420
CVE-2003-1038,CWE-213
CVE-2003-1048,CWE-119
CVE-2003-1048,CWE-415
CVE-2003-1054,CWE-690
CVE-2003-1078,CWE-215
CVE-2003-1078,CWE-200
CVE-2003-1081,CWE-264
CVE-2003-1132,CWE-393
CVE-2003-1136,CWE-80
CVE-2003-1136,CWE-83
CVE-2003-1151,CWE-79
CVE-2003-1181,CWE-213
CVE-2003-1201,CWE-824
CVE-2003-1209,CWE-20
CVE-2003-1227,CWE-94
CVE-2003-1228,CWE-120
CVE-2003-1229,CWE-295
CVE-2003-1230,CWE-334
CVE-2003-1233,CWE-59
CVE-2003-1233,CWE-64
CVE-2003-1240,CWE-94
CVE-2003-1244,CWE-89
CVE-2003-1253,CWE-94
CVE-2003-1320,CWE-399
CVE-2003-1334,CWE-79
CVE-2003-1335,CWE-22
CVE-2003-1336,CWE-119
CVE-2003-1337,CWE-119
CVE-2003-1339,CWE-119
CVE-2003-1340,CWE-89
CVE-2003-1341,CWE-16
CVE-2003-1342,CWE-399
CVE-2003-1343,CWE-287
CVE-2003-1344,CWE-310
CVE-2003-1345,CWE-22
CVE-2003-1346,CWE-264
CVE-2003-1347,CWE-79
CVE-2003-1348,CWE-79
CVE-2003-1349,CWE-22
CVE-2003-1350,CWE-20
CVE-2003-1351,CWE-22
CVE-2003-1352,CWE-16
CVE-2003-1353,CWE-79
CVE-2003-1354,CWE-119
CVE-2003-1355,CWE-119
CVE-2003-1356,CWE-264
CVE-2003-1357,CWE-16
CVE-2003-1358,CWE-264
CVE-2003-1359,CWE-119
CVE-2003-1360,CWE-119
CVE-2003-1362,CWE-16
CVE-2003-1364,CWE-20
CVE-2003-1365,CWE-20
CVE-2003-1366,CWE-200
CVE-2003-1367,CWE-16
CVE-2003-1368,CWE-119
CVE-2003-1369,CWE-119
CVE-2003-1370,CWE-79
CVE-2003-1371,CWE-79
CVE-2003-1372,CWE-79
CVE-2003-1373,CWE-22
CVE-2003-1374,CWE-119
CVE-2003-1375,CWE-119
CVE-2003-1376,CWE-255
CVE-2003-1377,CWE-119
CVE-2003-1378,CWE-264
CVE-2003-1379,CWE-200
CVE-2003-1380,CWE-22
CVE-2003-1381,CWE-134
CVE-2003-1382,CWE-119
CVE-2003-1383,CWE-264
CVE-2003-1384,CWE-79
CVE-2003-1385,CWE-94
CVE-2003-1386,CWE-264
CVE-2003-1387,CWE-120
CVE-2003-1388,CWE-120
CVE-2003-1389,CWE-310
CVE-2003-1390,CWE-310
CVE-2003-1391,CWE-310
CVE-2003-1392,CWE-310
CVE-2003-1393,CWE-119
CVE-2003-1394,CWE-255
CVE-2003-1395,CWE-119
CVE-2003-1396,CWE-787
CVE-2003-1397,CWE-119
CVE-2003-1398,CWE-200
CVE-2003-1400,CWE-79
CVE-2003-1401,CWE-255
CVE-2003-1402,CWE-20
CVE-2003-1403,CWE-20
CVE-2003-1404,CWE-200
CVE-2003-1405,CWE-20
CVE-2003-1406,CWE-94
CVE-2003-1407,CWE-119
CVE-2003-1408,CWE-200
CVE-2003-1409,CWE-200
CVE-2003-1410,CWE-94
CVE-2003-1411,CWE-94
CVE-2003-1412,CWE-94
CVE-2003-1413,CWE-22
CVE-2003-1414,CWE-22
CVE-2003-1415,CWE-119
CVE-2003-1416,CWE-20
CVE-2003-1417,CWE-255
CVE-2003-1418,CWE-200
CVE-2003-1419,CWE-20
CVE-2003-1420,CWE-79
CVE-2003-1421,CWE-399
CVE-2003-1422,CWE-16
CVE-2003-1423,CWE-264
CVE-2003-1424,CWE-255
CVE-2003-1425,CWE-20
CVE-2003-1426,CWE-16
CVE-2003-1427,CWE-22
CVE-2003-1429,CWE-119
CVE-2003-1430,CWE-22
CVE-2003-1431,CWE-119
CVE-2003-1432,CWE-94
CVE-2003-1433,CWE-287
CVE-2003-1433,CWE-837
CVE-2003-1434,CWE-287
CVE-2003-1435,CWE-89
CVE-2003-1436,CWE-94
CVE-2003-1438,CWE-362
CVE-2003-1439,CWE-255
CVE-2003-1440,CWE-20
CVE-2003-1441,CWE-20
CVE-2003-1442,CWE-287
CVE-2003-1443,CWE-20
CVE-2003-1444,CWE-20
CVE-2003-1445,CWE-119
CVE-2003-1446,CWE-119
CVE-2003-1447,CWE-310
CVE-2003-1448,CWE-399
CVE-2003-1449,CWE-16
CVE-2003-1450,CWE-20
CVE-2003-1451,CWE-119
CVE-2003-1452,CWE-16
CVE-2003-1453,CWE-79
CVE-2003-1455,CWE-119
CVE-2003-1456,CWE-20
CVE-2003-1457,CWE-16
CVE-2003-1458,CWE-89
CVE-2003-1459,CWE-94
CVE-2003-1460,CWE-264
CVE-2003-1461,CWE-119
CVE-2003-1463,CWE-20
CVE-2003-1464,CWE-119
CVE-2003-1465,CWE-22
CVE-2003-1467,CWE-79
CVE-2003-1468,CWE-200
CVE-2003-1469,CWE-200
CVE-2003-1470,CWE-119
CVE-2003-1471,CWE-20
CVE-2003-1472,CWE-119
CVE-2003-1473,CWE-119
CVE-2003-1474,CWE-264
CVE-2003-1475,CWE-287
CVE-2003-1477,CWE-119
CVE-2003-1478,CWE-119
CVE-2003-1479,CWE-79
CVE-2003-1480,CWE-310
CVE-2003-1481,CWE-200
CVE-2003-1482,CWE-255
CVE-2003-1483,CWE-255
CVE-2003-1484,CWE-119
CVE-2003-1485,CWE-20
CVE-2003-1486,CWE-200
CVE-2003-1487,CWE-20
CVE-2003-1488,CWE-20
CVE-2003-1489,CWE-287
CVE-2003-1490,CWE-20
CVE-2003-1491,CWE-94
CVE-2003-1492,CWE-59
CVE-2003-1494,CWE-119
CVE-2003-1495,CWE-264
CVE-2003-1496,CWE-119
CVE-2003-1497,CWE-119
CVE-2003-1498,CWE-79
CVE-2003-1499,CWE-22
CVE-2003-1500,CWE-94
CVE-2003-1501,CWE-22
CVE-2003-1503,CWE-119
CVE-2003-1504,CWE-89
CVE-2003-1506,CWE-79
CVE-2003-1508,CWE-119
CVE-2003-1511,CWE-79
CVE-2003-1512,CWE-119
CVE-2003-1513,CWE-79
CVE-2003-1514,CWE-119
CVE-2003-1515,CWE-264
CVE-2003-1517,CWE-200
CVE-2003-1518,CWE-119
CVE-2003-1519,CWE-79
CVE-2003-1520,CWE-89
CVE-2003-1522,CWE-79
CVE-2003-1523,CWE-89
CVE-2003-1524,CWE-264
CVE-2003-1526,CWE-200
CVE-2003-1528,CWE-59
CVE-2003-1529,CWE-22
CVE-2003-1530,CWE-89
CVE-2003-1531,CWE-79
CVE-2003-1532,CWE-89
CVE-2003-1533,CWE-89
CVE-2003-1534,CWE-79
CVE-2003-1535,CWE-200
CVE-2003-1536,CWE-79
CVE-2003-1537,CWE-22
CVE-2003-1538,CWE-20
CVE-2003-1539,CWE-79
CVE-2003-1540,CWE-200
CVE-2003-1541,CWE-264
CVE-2003-1542,CWE-22
CVE-2003-1543,CWE-79
CVE-2003-1545,CWE-22
CVE-2003-1546,CWE-79
CVE-2003-1547,CWE-79
CVE-2003-1548,CWE-200
CVE-2003-1549,CWE-79
CVE-2003-1550,CWE-200
CVE-2003-1552,CWE-264
CVE-2003-1553,CWE-200
CVE-2003-1554,CWE-79
CVE-2003-1555,CWE-200
CVE-2003-1556,CWE-79
CVE-2003-1557,CWE-119
CVE-2003-1558,CWE-119
CVE-2003-1559,CWE-200
CVE-2003-1560,CWE-200
CVE-2003-1561,CWE-200
CVE-2003-1562,CWE-362
CVE-2003-1564,CWE-189
CVE-2003-1564,CWE-409
CVE-2003-1564,CWE-776
CVE-2003-1566,CWE-16
CVE-2003-1566,CWE-778
CVE-2003-1567,CWE-200
CVE-2003-1568,CWE-20
CVE-2003-1569,CWE-20
CVE-2003-1570,CWE-287
CVE-2003-1571,CWE-264
CVE-2003-1573,CWE-89
CVE-2003-1574,CWE-287
CVE-2003-1575,CWE-264
CVE-2003-1576,CWE-119
CVE-2003-1577,CWE-79
CVE-2003-1579,CWE-189
CVE-2003-1580,CWE-189
CVE-2003-1581,CWE-79
CVE-2003-1582,CWE-79
CVE-2003-1583,CWE-79
CVE-2003-1584,CWE-79
CVE-2003-1585,CWE-79
CVE-2003-1586,CWE-79
CVE-2003-1587,CWE-79
CVE-2003-1588,CWE-255
CVE-2003-1592,CWE-119
CVE-2003-1593,CWE-264
CVE-2003-1594,CWE-264
CVE-2003-1595,CWE-264
CVE-2003-1596,CWE-264
CVE-2003-1598,CWE-89
CVE-2003-1599,CWE-94
CVE-2003-1603,CWE-255
CVE-2003-1605,CWE-255
CVE-2003-5002,CWE-319
CVE-2003-5003,CWE-79
CVE-2004-0005,CWE-193
CVE-2004-0030,CWE-829
CVE-2004-0030,CWE-98
CVE-2004-0033,CWE-213
CVE-2004-0041,CWE-264
CVE-2004-0061,CWE-41
CVE-2004-0061,CWE-42
CVE-2004-0063,CWE-392
CVE-2004-0067,CWE-79
CVE-2004-0068,CWE-829
CVE-2004-0068,CWE-98
CVE-2004-0072,CWE-177
CVE-2004-0079,CWE-476
CVE-2004-0095,CWE-130
CVE-2004-0112,CWE-125
CVE-2004-0114,CWE-911
CVE-2004-0119,CWE-476
CVE-2004-0121,CWE-88
CVE-2004-0123,CWE-119
CVE-2004-0127,CWE-829
CVE-2004-0127,CWE-98
CVE-2004-0128,CWE-829
CVE-2004-0128,CWE-98
CVE-2004-0148,CWE-280
CVE-2004-0162,CWE-151
CVE-2004-0174,CWE-833
CVE-2004-0174,CWE-667
CVE-2004-0175,CWE-22
CVE-2004-0179,CWE-134
CVE-2004-0183,CWE-125
CVE-2004-0184,CWE-125
CVE-2004-0189,CWE-158
CVE-2004-0189,CWE-177
CVE-2004-0191,CWE-368
CVE-2004-0201,CWE-130
CVE-2004-0203,CWE-79
CVE-2004-0207,CWE-422
CVE-2004-0213,CWE-306
CVE-2004-0213,CWE-271
CVE-2004-0213,CWE-422
CVE-2004-0217,CWE-59
CVE-2004-0217,CWE-61
CVE-2004-0220,CWE-119
CVE-2004-0221,CWE-125
CVE-2004-0222,CWE-401
CVE-2004-0230,CWE-334
CVE-2004-0234,CWE-119
CVE-2004-0235,CWE-41
CVE-2004-0235,CWE-50
CVE-2004-0243,CWE-204
CVE-2004-0243,CWE-203
CVE-2004-0244,CWE-20
CVE-2004-0261,CWE-302
CVE-2004-0270,CWE-241
CVE-2004-0273,CWE-22
CVE-2004-0274,CWE-266
CVE-2004-0274,CWE-269
CVE-2004-0276,CWE-20
CVE-2004-0276,CWE-234
CVE-2004-0280,CWE-41
CVE-2004-0280,CWE-46
CVE-2004-0280,CWE-177
CVE-2004-0281,CWE-43
CVE-2004-0285,CWE-94
CVE-2004-0285,CWE-829
CVE-2004-0285,CWE-98
CVE-2004-0294,CWE-204
CVE-2004-0294,CWE-203
CVE-2004-0330,CWE-119
CVE-2004-0334,CWE-41
CVE-2004-0334,CWE-49
CVE-2004-0342,CWE-193
CVE-2004-0346,CWE-193
CVE-2004-0365,CWE-476
CVE-2004-0366,CWE-89
CVE-2004-0368,CWE-119
CVE-2004-0380,CWE-267
CVE-2004-0389,CWE-476
CVE-2004-0398,CWE-787
CVE-2004-0411,CWE-20
CVE-2004-0411,CWE-88
CVE-2004-0413,CWE-130
CVE-2004-0416,CWE-119
CVE-2004-0421,CWE-125
CVE-2004-0427,CWE-401
CVE-2004-0430,CWE-130
CVE-2004-0434,CWE-787
CVE-2004-0434,CWE-131
CVE-2004-0455,CWE-120
CVE-2004-0458,CWE-476
CVE-2004-0462,CWE-614
CVE-2004-0473,CWE-88
CVE-2004-0478,CWE-399
CVE-2004-0480,CWE-88
CVE-2004-0489,CWE-88
CVE-2004-0492,CWE-130
CVE-2004-0537,CWE-451
CVE-2004-0542,CWE-184
CVE-2004-0552,CWE-67
CVE-2004-0568,CWE-130
CVE-2004-0574,CWE-787
CVE-2004-0578,CWE-41
CVE-2004-0578,CWE-50
CVE-2004-0594,CWE-367
CVE-2004-0595,CWE-184
CVE-2004-0595,CWE-86
CVE-2004-0605,CWE-16
CVE-2004-0637,CWE-94
CVE-2004-0638,CWE-119
CVE-2004-0642,CWE-415
CVE-2004-0643,CWE-415
CVE-2004-0657,CWE-190
CVE-2004-0678,CWE-79
CVE-2004-0689,CWE-59
CVE-2004-0689,CWE-61
CVE-2004-0694,CWE-119
CVE-2004-0696,CWE-41
CVE-2004-0696,CWE-56
CVE-2004-0747,CWE-131
CVE-2004-0760,CWE-177
CVE-2004-0761,CWE-451
CVE-2004-0765,CWE-187
CVE-2004-0772,CWE-119
CVE-2004-0772,CWE-415
CVE-2004-0772,CWE-1341
CVE-2004-0774,CWE-130
CVE-2004-0777,CWE-134
CVE-2004-0778,CWE-204
CVE-2004-0778,CWE-200
CVE-2004-0778,CWE-203
CVE-2004-0793,CWE-264
CVE-2004-0794,CWE-364
CVE-2004-0794,CWE-828
CVE-2004-0804,CWE-369
CVE-2004-0806,CWE-271
CVE-2004-0808,CWE-130
CVE-2004-0815,CWE-41
CVE-2004-0815,CWE-182
CVE-2004-0815,CWE-55
CVE-2004-0816,CWE-191
CVE-2004-0826,CWE-130
CVE-2004-0828,CWE-271
CVE-2004-0829,CWE-841
CVE-2004-0836,CWE-119
CVE-2004-0840,CWE-20
CVE-2004-0847,CWE-22
CVE-2004-0847,CWE-41
CVE-2004-0847,CWE-54
CVE-2004-0847,CWE-177
CVE-2004-0847,CWE-289
CVE-2004-0867,CWE-264
CVE-2004-0872,CWE-669
CVE-2004-0892,CWE-350
CVE-2004-0918,CWE-399
CVE-2004-0940,CWE-119
CVE-2004-0940,CWE-130
CVE-2004-0940,CWE-131
CVE-2004-0942,CWE-156
CVE-2004-0956,CWE-149
CVE-2004-0956,CWE-157
CVE-2004-0967,CWE-59
CVE-2004-0978,CWE-787
CVE-2004-0979,CWE-447
CVE-2004-0989,CWE-130
CVE-2004-1002,CWE-191
CVE-2004-1012,CWE-187
CVE-2004-1019,CWE-20
CVE-2004-1029,CWE-264
CVE-2004-1032,CWE-41
CVE-2004-1032,CWE-50
CVE-2004-1033,CWE-403
CVE-2004-1056,CWE-414
CVE-2004-1058,CWE-214
CVE-2004-1072,CWE-170
CVE-2004-1083,CWE-178
CVE-2004-1084,CWE-72
CVE-2004-1101,CWE-211
CVE-2004-1104,CWE-451
CVE-2004-1114,CWE-119
CVE-2004-1125,CWE-20
CVE-2004-1157,CWE-74
CVE-2004-1166,CWE-94
CVE-2004-1189,CWE-787
CVE-2004-1189,CWE-129
CVE-2004-1193,CWE-264
CVE-2004-1201,CWE-400
CVE-2004-1211,CWE-119
CVE-2004-1258,CWE-119
CVE-2004-1267,CWE-119
CVE-2004-1315,CWE-174
CVE-2004-1338,CWE-264
CVE-2004-1339,CWE-89
CVE-2004-1354,CWE-22
CVE-2004-1363,CWE-119
CVE-2004-1363,CWE-131
CVE-2004-1363,CWE-682
CVE-2004-1364,CWE-22
CVE-2004-1366,CWE-255
CVE-2004-1367,CWE-200
CVE-2004-1371,CWE-119
CVE-2004-1386,CWE-20
CVE-2004-1395,CWE-394
CVE-2004-1417,CWE-79
CVE-2004-1419,CWE-94
CVE-2004-1422,CWE-213
CVE-2004-1423,CWE-94
CVE-2004-1424,CWE-79
CVE-2004-1428,CWE-204
CVE-2004-1428,CWE-203
CVE-2004-1444,CWE-22
CVE-2004-1451,CWE-451
CVE-2004-1461,CWE-420
CVE-2004-1489,CWE-668
CVE-2004-1504,CWE-230
CVE-2004-1513,CWE-93
CVE-2004-1553,CWE-89
CVE-2004-1579,CWE-211
CVE-2004-1581,CWE-211
CVE-2004-1590,CWE-213
CVE-2004-1602,CWE-208
CVE-2004-1602,CWE-203
CVE-2004-1603,CWE-59
CVE-2004-1603,CWE-62
CVE-2004-1611,CWE-302
CVE-2004-1617,CWE-20
CVE-2004-1628,CWE-134
CVE-2004-1656,CWE-113
CVE-2004-1670,CWE-23
CVE-2004-1670,CWE-34
CVE-2004-1675,CWE-20
CVE-2004-1686,CWE-151
CVE-2004-1687,CWE-93
CVE-2004-1703,CWE-352
CVE-2004-1714,CWE-732
CVE-2004-1759,CWE-399
CVE-2004-1760,CWE-287
CVE-2004-1767,CWE-264
CVE-2004-1777,CWE-20
CVE-2004-1778,CWE-276
CVE-2004-1814,CWE-41
CVE-2004-1814,CWE-49
CVE-2004-1842,CWE-352
CVE-2004-1848,CWE-399
CVE-2004-1852,CWE-319
CVE-2004-1852,CWE-311
CVE-2004-1863,CWE-79
